Level1,Level2,Level3,Level4,Level5,Address,GID_0,GID_0_NAME,GID_1,GID_1_NAME,NumberOfPollingStations,QuickReportsSubmitted,FormSubmitted,PSISubmitted,NumberOfQuestionsAnswered,NumberOfFlaggedAnswers,ObserversWithForms,ObserversWithQuickReports,ObserversWithPSI,TotalObservers
Republica Moldova,Chișinău,STĂUCENI,,,"Parterul Primăriei or. Stăuceni, str. A. Mateevici nr. 13",MDA,Republica Moldova,MDA.10_1,Chișinău,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Chișinău,STĂUCENI GOIANUL NOU,,,"Casa de cultură, str. Mihai Eminescu nr. 7, s. Goianul Nou",MDA,Republica Moldova,MDA.10_1,Chișinău,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Chișinău,TOHATIN,,,"Casa Socială din s. Cheltuitori, str. Sf. Gheorghe nr. 22",MDA,Republica Moldova,MDA.10_1,Chișinău,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Chișinău,TOHATIN,,,"Primăria com. Tohatin, str. Ștefan cel Mare nr. 1",MDA,Republica Moldova,MDA.10_1,Chișinău,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Chișinău,TRUŞENI,,,"Centru comercial, satul Dumbrava, str. Petru Movilă, 39",MDA,Republica Moldova,MDA.10_1,Chișinău,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Chișinău,TRUŞENI,,,"Gimnaziul nr. 99 ""Gh. V. Madan"", str. Ştefan cel Mare nr. 1",MDA,Republica Moldova,MDA.10_1,Chișinău,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Chișinău,TRUŞENI,,,"Gimnaziul Trușeni, str. Gheorghe V. Madan nr. 60",MDA,Republica Moldova,MDA.10_1,Chișinău,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Chișinău,TRUŞENI,,,"Primăria comunei Trușeni, str. 27 August 1989 nr. 30",MDA,Republica Moldova,MDA.10_1,Chișinău,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Chișinău,VADUL LUI VODĂ,,,"Baza de producere a Regiei comunale locative, str. Gh. Asachi, 2",MDA,Republica Moldova,MDA.10_1,Chișinău,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Chișinău,VADUL LUI VODĂ,,,"Casa de Cultură, or. Vadul lui Vodă, str. Alexei Mateevici nr. 5",MDA,Republica Moldova,MDA.10_1,Chișinău,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Chișinău,VADUL LUI VODĂ,,,"Primăria or. Vadul lui Vodă, str. Ştefan cel Mare nr. 60",MDA,Republica Moldova,MDA.10_1,Chișinău,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Chișinău,VATRA,,,"Gimnaziul nr. 51, str. Frunze nr. 1",MDA,Republica Moldova,MDA.10_1,Chișinău,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cimişlia,Albina,,,Căminul cultural Albina,MDA,Republica Moldova,MDA.11_1,Cimişlia,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cimişlia,Batîr,,,Gimnaziul s. Batîr,MDA,Republica Moldova,MDA.11_1,Cimişlia,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cimişlia,Bogdanovca Nouă,,,Punctul medical,MDA,Republica Moldova,MDA.11_1,Cimişlia,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cimişlia,Bogdanovca Veche,,,Grădinița Bogdanovca -Veche,MDA,Republica Moldova,MDA.11_1,Cimişlia,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cimişlia,Cenac,,,"Cantina Gimnaziului Cenac, str. Ștefan cel Mare, nr. 16",MDA,Republica Moldova,MDA.11_1,Cimişlia,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cimişlia,Cimişlia,,,"Casa de cultură Cimișlia (holul de la intrarea din față), Str. Ion Popușoi 2",MDA,Republica Moldova,MDA.11_1,Cimişlia,1,0,1,1,17,0,1,0,1,2
Republica Moldova,Cimişlia,Cimişlia,,,"Liceul Teoretic ""M. Eminescu"" str. Mihai Eminescu, 48",MDA,Republica Moldova,MDA.11_1,Cimişlia,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cimişlia,Cimişlia,,,"or. Cimișlia str. Cehov 38 (""Grădinița Scufița Roșie"")",MDA,Republica Moldova,MDA.11_1,Cimişlia,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cimişlia,Cimişlia,,,"or. Cimișlia, str. Decebal 102 (Grădinița ""Foișor"")",MDA,Republica Moldova,MDA.11_1,Cimişlia,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cimişlia,Cimişlia,,,"or. Cimișlia, str. Ștefan cel Mare 88A (Grădinița ""Făt Frumos"")",MDA,Republica Moldova,MDA.11_1,Cimişlia,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cimişlia,Cimişlia,,,"Şcoala tehnică DOSAAF Str. C. Stere, 2",MDA,Republica Moldova,MDA.11_1,Cimişlia,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cimişlia,Cimişlia,,,"Str. Frunze, 3 Grădinița Andrieș",MDA,Republica Moldova,MDA.11_1,Cimişlia,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cimişlia,Cimişlia,,,"Str. Petru Movilă 3 (Grădinița ""Ghiocel"")",MDA,Republica Moldova,MDA.11_1,Cimişlia,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cimişlia,Ciucur - Mingir,,,Casa de cultură,MDA,Republica Moldova,MDA.11_1,Cimişlia,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cimişlia,Codreni,,,Casa de cultură satul Codreni,MDA,Republica Moldova,MDA.11_1,Cimişlia,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cimişlia,Coştangalia,,,"În incinta clădirii administrative a Primăriei Coştangalia, sala de la nivelul II",MDA,Republica Moldova,MDA.11_1,Cimişlia,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cimişlia,Dimitrovca,,,Casa de cultură s. Dimitrovca,MDA,Republica Moldova,MDA.11_1,Cimişlia,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cimişlia,Ecaterinovca,,,"Primăria com. Ecaterinovca, Sala festivă",MDA,Republica Moldova,MDA.11_1,Cimişlia,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cimişlia,Fetiţa,,,Căminul cultural Fetița,MDA,Republica Moldova,MDA.11_1,Cimişlia,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cimişlia,Gradişte,,,Primăria s. Gradiște,MDA,Republica Moldova,MDA.11_1,Cimişlia,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cimişlia,Gura Galbenei,,,"Centrul Cultural str. Alexei Mateevici,47",MDA,Republica Moldova,MDA.11_1,Cimişlia,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cimişlia,Gura Galbenei,,,"Complexul sportiv, str. Alexei Mateevici, 47",MDA,Republica Moldova,MDA.11_1,Cimişlia,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cimişlia,Hîrtop,,,"Centrul de cultură Hîrtop, et. I, Foaie",MDA,Republica Moldova,MDA.11_1,Cimişlia,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cimişlia,Ialpug,,,"Clădirea administrativă Ialpug, et. I, foaier",MDA,Republica Moldova,MDA.11_1,Cimişlia,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cimişlia,Ialpujeni,,,Casa de cultură din s. Ialpujeni,MDA,Republica Moldova,MDA.11_1,Cimişlia,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cimişlia,Iurievca,,,Casa de cultură s. Iurievca,MDA,Republica Moldova,MDA.11_1,Cimişlia,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cimişlia,Ivanovca Nouă,,,Primăria s. Ivanovca Nouă,MDA,Republica Moldova,MDA.11_1,Cimişlia,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cimişlia,Javgur,,,Casa de cultură Javgur,MDA,Republica Moldova,MDA.11_1,Cimişlia,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cimişlia,Lipoveni,,,Sala Centrului cultural s. Lipoveni,MDA,Republica Moldova,MDA.11_1,Cimişlia,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cimişlia,Marinfeld,,,Căminul cultural din s. Marienfeld,MDA,Republica Moldova,MDA.11_1,Cimişlia,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cimişlia,Maximeni,,,Casa de cultură Maximeni,MDA,Republica Moldova,MDA.11_1,Cimişlia,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cimişlia,Mereni,,,Căminul cultural Mereni,MDA,Republica Moldova,MDA.11_1,Cimişlia,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cimişlia,Mihailovca,,,"Casa de cultură, str. Mihai Eminescu, 140",MDA,Republica Moldova,MDA.11_1,Cimişlia,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cimişlia,Mihailovca,,,"Ospătăria Universcoop str. Mihai Eminescu, 83",MDA,Republica Moldova,MDA.11_1,Cimişlia,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cimişlia,Munteni,,,Sala Centrului cultural s. Munteni,MDA,Republica Moldova,MDA.11_1,Cimişlia,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cimişlia,Porumbrei,,,"Gimnaziul Porumbrei, (sala sportivă)",MDA,Republica Moldova,MDA.11_1,Cimişlia,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cimişlia,Sagaidac,,,Căminul cultural din s. Sagaidac,MDA,Republica Moldova,MDA.11_1,Cimişlia,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cimişlia,Satul Nou,,,Casa de cultură,MDA,Republica Moldova,MDA.11_1,Cimişlia,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cimişlia,Schinoşica,,,Sala Centrului cultural s. Schinoșica,MDA,Republica Moldova,MDA.11_1,Cimişlia,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cimişlia,Selemet,,,"Centrul Cultural Multifuncțional ""Burebista"" str. 31 August, 1989",MDA,Republica Moldova,MDA.11_1,Cimişlia,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cimişlia,Selemet,,,"Grădinița de copii ""Luminița"" str. 31 August 1989",MDA,Republica Moldova,MDA.11_1,Cimişlia,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cimişlia,Suric,,,Clădirea Căminului cultural,MDA,Republica Moldova,MDA.11_1,Cimişlia,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cimişlia,Topala,,,"Căminul cultural administrativ, etajul 1",MDA,Republica Moldova,MDA.11_1,Cimişlia,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cimişlia,Troiţcoe,,,Casa de cultură etajul I,MDA,Republica Moldova,MDA.11_1,Cimişlia,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cimişlia,Valea Perjei,,,"Primaria s. Valea Perjei, sala de ședințe a Primăriei",MDA,Republica Moldova,MDA.11_1,Cimişlia,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Cimişlia,Zloţi,,,Ocolul silvic Zloți,MDA,Republica Moldova,MDA.11_1,Cimişlia,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Criuleni,Bălăbănești,,,Casa de cultură sat. Bălăbănești,MDA,Republica Moldova,MDA.12_1,Criuleni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Criuleni,Bălășești,,,Căminul Cultural sat. Bălășești,MDA,Republica Moldova,MDA.12_1,Criuleni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Criuleni,Bălțata,,,Gimnaziul com. Bălțata,MDA,Republica Moldova,MDA.12_1,Criuleni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Criuleni,Boșcana,,,Centrul de Cultură și Tineret com. Boșcana,MDA,Republica Moldova,MDA.12_1,Criuleni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Criuleni,Cimișeni,,,Căminul cultural sat. Cimișeni,MDA,Republica Moldova,MDA.12_1,Criuleni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Criuleni,Corjova,,,Căminul Cultural sat. Corjova,MDA,Republica Moldova,MDA.12_1,Criuleni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Criuleni,Coșernița,,,Centrul de Tineret sat. Coșernița,MDA,Republica Moldova,MDA.12_1,Criuleni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Criuleni,Criuleni Centru,,,"Orașul Criuleni, bd Biruința 6, Școala Primară Criuleni",MDA,Republica Moldova,MDA.12_1,Criuleni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Criuleni,Criuleni Nord,,,"Orașul Criuleni, str.31 August 100, Centrul de Cultură și Tineret ""Grigore Sîrbu""",MDA,Republica Moldova,MDA.12_1,Criuleni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Criuleni,Criuleni Sud,,,"Orașul Criuleni, str.31 August 130, Școala Profesională din orașul Criuleni",MDA,Republica Moldova,MDA.12_1,Criuleni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Criuleni,Cruglic,,,Casa de Cultură sat. Cruglic,MDA,Republica Moldova,MDA.12_1,Criuleni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Criuleni,Dolinnoe,,,Casa de Cultură com. Dolinnoe,MDA,Republica Moldova,MDA.12_1,Criuleni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Criuleni,Drăsliceni,,,Casa de Cultură com. Drăsliceni,MDA,Republica Moldova,MDA.12_1,Criuleni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Criuleni,Dubăsarii Vechi Est,,,"Liceul Teoretic ""N. Donici"" sat. Dubăsarii Vechi",MDA,Republica Moldova,MDA.12_1,Criuleni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Criuleni,Dubăsarii Vechi Vest,,,Centrul de Cultură și Agrement sat. Dubăsarii Vechi,MDA,Republica Moldova,MDA.12_1,Criuleni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Criuleni,Hîrtopul Mare,,,Casa de cultură com. Hîrtopul Mare,MDA,Republica Moldova,MDA.12_1,Criuleni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Criuleni,Hîrtopul Mic,,,Gimnaziul Hîrtopul Mic Sala de festivități,MDA,Republica Moldova,MDA.12_1,Criuleni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Criuleni,Hrușova,,,Casa de Cultură com. Hrușova,MDA,Republica Moldova,MDA.12_1,Criuleni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Criuleni,Ișnovăț,,,Căminul Cultural sat. Ișnovăț,MDA,Republica Moldova,MDA.12_1,Criuleni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Criuleni,Izbiște,,,Gimnaziul sat. Izbiște,MDA,Republica Moldova,MDA.12_1,Criuleni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Criuleni,Jevreni,,,Casa de Cultură sat. Jevreni,MDA,Republica Moldova,MDA.12_1,Criuleni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Criuleni,Măgdăcești Nord,,,Liceul Teoretic sat. Măgdăcești,MDA,Republica Moldova,MDA.12_1,Criuleni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Criuleni,Măgdăcești Sud,,,Grădinița de copii sat. Măgdăcești,MDA,Republica Moldova,MDA.12_1,Criuleni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Criuleni,Mălăiești,,,"Clădirea ""Casa Socială"" din sat. Mălăiești",MDA,Republica Moldova,MDA.12_1,Criuleni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Criuleni,Mălăieștii Noi,,,Liceul Teoretic sat. Mălăiești,MDA,Republica Moldova,MDA.12_1,Criuleni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Criuleni,Mașcăuți Est,,,"Caminul Cultural sat. Mașcăuți, etajul 1, Sala mare",MDA,Republica Moldova,MDA.12_1,Criuleni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Criuleni,Mașcăuți Vest,,,"Școala Primară sat. Mașcăuți, etajul 1, bucătăria",MDA,Republica Moldova,MDA.12_1,Criuleni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Criuleni,Miclești,,,Sediul Primăriei com. Miclești,MDA,Republica Moldova,MDA.12_1,Criuleni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Criuleni,Ohrincea,,,Casa de cultură sat. Ohrincea,MDA,Republica Moldova,MDA.12_1,Criuleni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Criuleni,Onițcani,,,Casa de Cultură sat.Onițcani,MDA,Republica Moldova,MDA.12_1,Criuleni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Criuleni,Pașcani,,,"Grădinița de copii ""Îngeraș"" com. Pașcani",MDA,Republica Moldova,MDA.12_1,Criuleni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Criuleni,Porumbeni,,,"Grădinița de copii ""Lăstăraș"" sat. Porumbeni",MDA,Republica Moldova,MDA.12_1,Criuleni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Criuleni,Răculești,,,Centrul Cultural com. Răculești,MDA,Republica Moldova,MDA.12_1,Criuleni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Criuleni,Ratuș,,,Casa de cultură sat. Ratuș,MDA,Republica Moldova,MDA.12_1,Criuleni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Criuleni,Rîșcova,,,Sediul Primăriei Rîșcova,MDA,Republica Moldova,MDA.12_1,Criuleni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Criuleni,Slobozia-Dușca,,,Căminul Cultural sat. Slobozia-Dușca,MDA,Republica Moldova,MDA.12_1,Criuleni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Criuleni,Stețcani,,,Căminul Cultural sat. Stețcani,MDA,Republica Moldova,MDA.12_1,Criuleni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Criuleni,Zăicana,,,Sediul Primăriei Zăicana,MDA,Republica Moldova,MDA.12_1,Criuleni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Dondușeni,or. Dondușeni,,,"or. Dondușeni str. Independenței, nr. 2 SEDIUL Casa de Cultură (centru)",MDA,Republica Moldova,MDA.13_1,Dondușeni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Dondușeni,or. Dondușeni,,,"or. Dondușeni str.Independenței, nr. 91 SEDIUL Biblioteca raională ""Ion Druță""",MDA,Republica Moldova,MDA.13_1,Dondușeni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Dondușeni,or. Dondușeni,,,"or. Dondușeni str. Păcii, nr.14 SEDIUL Casa de cultură (Fabricii de zahăr)",MDA,Republica Moldova,MDA.13_1,Dondușeni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Dondușeni,s.Arionești,,,Casa de Cultură,MDA,Republica Moldova,MDA.13_1,Dondușeni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Dondușeni,s.Baraboi,,,Casa de Cultură,MDA,Republica Moldova,MDA.13_1,Dondușeni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Dondușeni,s.Braicău,,,Casa de Cultură,MDA,Republica Moldova,MDA.13_1,Dondușeni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Dondușeni,s.Briceni,,,Casa de Cultură,MDA,Republica Moldova,MDA.13_1,Dondușeni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Dondușeni,s.Briceva,,,Casa de Cultură,MDA,Republica Moldova,MDA.13_1,Dondușeni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Dondușeni,s.Cernoleuca,,,Casa de Ceremonii,MDA,Republica Moldova,MDA.13_1,Dondușeni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Dondușeni,s.Climăuți,,,Casa de Cultură,MDA,Republica Moldova,MDA.13_1,Dondușeni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Dondușeni,s.Codrenii Noi,,,Clădirea fostului Gimnaziu,MDA,Republica Moldova,MDA.13_1,Dondușeni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Dondușeni,s.Corbu,,,Primăria,MDA,Republica Moldova,MDA.13_1,Dondușeni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Dondușeni,s.Crișcăuți,,,Casa de Cultură,MDA,Republica Moldova,MDA.13_1,Dondușeni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Dondușeni,s.Dondușeni,,,Casa de Cultură,MDA,Republica Moldova,MDA.13_1,Dondușeni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Dondușeni,s.Elizavetovca,,,Casa de Cultură,MDA,Republica Moldova,MDA.13_1,Dondușeni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Dondușeni,s.Frasin,,,Primăria/sala de ședințe,MDA,Republica Moldova,MDA.13_1,Dondușeni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Dondușeni,s.Horodiște,,,Casa de Cultură,MDA,Republica Moldova,MDA.13_1,Dondușeni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Dondușeni,s.Moșana,,,Casa de Cultură,MDA,Republica Moldova,MDA.13_1,Dondușeni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Dondușeni,s.Pivniceni,,,Casa de Cultură,MDA,Republica Moldova,MDA.13_1,Dondușeni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Dondușeni,s.Plop,,,Primăria/ sala de ședințe,MDA,Republica Moldova,MDA.13_1,Dondușeni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Dondușeni,s.Pocrovca,,,Casa de Cultură,MDA,Republica Moldova,MDA.13_1,Dondușeni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Dondușeni,s.Rediul Mare,,,Clădirea fostului Gimnaziu,MDA,Republica Moldova,MDA.13_1,Dondușeni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Dondușeni,s.Scăieni,,,Gimnaziu (sala festivă-întrare separată),MDA,Republica Moldova,MDA.13_1,Dondușeni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Dondușeni,s.Sudarca,,,Primăria/sala de ședință,MDA,Republica Moldova,MDA.13_1,Dondușeni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Dondușeni,s.Țaul,,,Palatul de Cultură,MDA,Republica Moldova,MDA.13_1,Dondușeni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Dondușeni,s.Teleșeuca,,,Primăria/sala de ședință,MDA,Republica Moldova,MDA.13_1,Dondușeni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Dondușeni,s.Tîrnova,,,Localul casei de ceremonii,MDA,Republica Moldova,MDA.13_1,Dondușeni,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Drochia,"Comuna Baroncea, satul Baroncea",,,"Primăria, sala festivă",MDA,Republica Moldova,MDA.14_1,Drochia,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Drochia,"Comuna Cotova, satul Cotova",,,IP gimnaziul Cotova,MDA,Republica Moldova,MDA.14_1,Drochia,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Drochia,"Comuna Cotova, satul Cotova",,,"Primăria, sala de ședință",MDA,Republica Moldova,MDA.14_1,Drochia,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Drochia,"Comuna Cotova, satul Măcăreuca",,,"IP școala primară - grădiniță, sala festivă (intrare separată).",MDA,Republica Moldova,MDA.14_1,Drochia,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Drochia,"Comuna Fîntînița, satul Fîntînița",,,"Primăria, sala de ședințe",MDA,Republica Moldova,MDA.14_1,Drochia,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Drochia,"Comuna Hăsnășenii Noi, satul Hăsnășenii Noi",,,Căminul cultural,MDA,Republica Moldova,MDA.14_1,Drochia,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Drochia,"Comuna Hăsnășenii Noi, satul Lazo",,,"IET ""Andrieș"" (intrare separată)",MDA,Republica Moldova,MDA.14_1,Drochia,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Drochia,"Comuna Palanca, satul Palanca",,,Primăria,MDA,Republica Moldova,MDA.14_1,Drochia,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Drochia,Comuna Pervomaiscoe,Căminul cultural,,Căminul cultural,MDA,Republica Moldova,MDA.14_1,Drochia,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Drochia,Comuna Pervomaiscoe,Primăria,,Primăria,MDA,Republica Moldova,MDA.14_1,Drochia,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Drochia,Comuna Petreni,Biblioteca publică,,Biblioteca publică,MDA,Republica Moldova,MDA.14_1,Drochia,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Drochia,Comuna Petreni,Casa de ceremonii,,"Casa de ceremonii, sala mică",MDA,Republica Moldova,MDA.14_1,Drochia,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Drochia,"Comuna Șalvirii Vechi, satul Ceapaevca",,,Căminul cultural,MDA,Republica Moldova,MDA.14_1,Drochia,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Drochia,"Comuna Șalvirii Vechi, satul Iliciovca",,,Fosta școală primară,MDA,Republica Moldova,MDA.14_1,Drochia,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Drochia,"Comuna Șalvirii Vechi, satul Șalvirii Vechi",Primăria,,Primăria,MDA,Republica Moldova,MDA.14_1,Drochia,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Drochia,"Comuna Șalvirii Vechi, satul Șalvirii Vechi",Școala primară,,Școala primară,MDA,Republica Moldova,MDA.14_1,Drochia,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Drochia,"Comuna Șuri, satul Șuri",,,Fosta Unitate comercială a Consum COOP Chetrosu,MDA,Republica Moldova,MDA.14_1,Drochia,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Drochia,"Comuna Șuri, satul Șuri",,,"IP gimnaziul ""Viorel Ciobanu""",MDA,Republica Moldova,MDA.14_1,Drochia,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Drochia,"Comuna Șuri, satul Șuri Noi",,,"IET ""Fulgușor"" (intrare separată)",MDA,Republica Moldova,MDA.14_1,Drochia,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Drochia,Orașul Drochia,,,"Or. Drochia, bd. Independenței, nr. 32, IP Liceul teoretic ""Mihai Eminescu""",MDA,Republica Moldova,MDA.14_1,Drochia,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Drochia,Orașul Drochia,,,"Or. Drochia, Bd. N. Testemițanu, nr. 1 (fosta E. Gudanov) Colegiul de Studii Integrate or. Drochia",MDA,Republica Moldova,MDA.14_1,Drochia,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Drochia,Orașul Drochia,,,"Or. Drochia, str. 31 August, nr. 2 Centrul de tineret Drochia",MDA,Republica Moldova,MDA.14_1,Drochia,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Drochia,Orașul Drochia,,,"Or. Drochia, str. 31 August, nr. 5 IP Liceul teoretic rus nr. 3",MDA,Republica Moldova,MDA.14_1,Drochia,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Drochia,Orașul Drochia,,,"Or. Drochia, str. Alexandru cel Bun, nr. 21, IP Liceul teoretic ""Ștefan cel Mare""",MDA,Republica Moldova,MDA.14_1,Drochia,1,0,0,0,0,0,0,0,0,0
Republica Moldova,Drochia,Orașul Drochia,,,"Or. Drochia, str. Chișinăului, nr. 10 Centrul cultural Drochia (regiunea fabricii de zahăr)",MDA,Republica Moldova,MDA.14_1,Drochia,1,0,0,0,0,0,0,0,0,0
